UTC_Date,Profundity,Magnitude,Date,Hour,Location,Latitude,Longitude
2009-10-10 04:45:40,81 km,2.1 Ml,2009-10-10,00:45:40,16 km al SO de Los Andes.,-32.911,-70.747
2021-07-02 00:35:35,45 km,2.7 Ml,2021-07-01,20:35:35,42 km al O de ValparaÃ­so,-33.161,-72.039
2007-08-31 11:21:44,14 km,2.6 Ml,2007-08-31,07:21:44,44 km al O de La Ligua,-32.473,-71.698
2011-05-20 00:41:19,61 km,3.5 Ml,2011-05-19,20:41:19,64 km al SO de Caldera,-27.587,-71.093
2001-12-27 06:44:24,37 km,3.7 Mc,2001-12-27,03:44:24,141 km al O de ValparaÃ­so,-32.498,-72.973
2020-05-21 10:00:32,40 km,2.5 Ml,2020-05-21,06:00:32,43 km al NO de Chañaral.,-26.041,-70.892
2023-08-22 03:08:53,29 km,3.0 Ml,2023-08-21,23:08:53,34 km al O de Pichilemu,-34.315,-72.372
2014-04-16 03:19:33,36 km,4.4 Ml,2014-04-16,00:19:33,76 km al O de Iquique,-20.190,-70.876
2015-09-29 01:17:45,49 km,4.3 Ml,2015-09-28,22:17:45,20 km al NO de Punitaqui,-30.722,-71.430
2019-11-07 09:05:08,56 km,3.2 Ml,2019-11-07,06:05:08,24 km al SO de Illapel,-31.811,-71.307
2023-12-08 17:35:44,44 km,2.6 Ml,2023-12-08,14:35:44,47 km al SO de Tongoy,-30.619,-71.748
2024-01-03 15:52:39,111 km,3.5 Ml,2024-01-03,12:52:39,27 km al E de Pica,-20.456,-69.070
2017-10-01 17:31:02,24 km,3.7 Ml,2017-10-01,14:31:02,331 km al SO de Melinka,-45.653,-77.135
2019-04-01 12:53:43,226 km,3.2 Ml,2019-04-01,09:53:43,75 km al E de Ollagüe,-21.244,-67.531
2013-11-16 02:44:37,50 km,3.5 Ml,2013-11-15,23:44:37,30 km al E de Vichuquén,-34.820,-71.676
2018-06-18 21:55:08,108 km,2.6 Ml,2018-06-18,17:55:08,45 km al SO de Mina Collahuasi,-21.187,-68.852
2011-02-28 14:42:48,64 km,2.5 Ml,2011-02-28,11:42:48,52 km al S de Alto Hospicio,-20.709,-70.270
2023-11-19 12:53:42,97 km,4.1 Ml,2023-11-19,09:53:42,26 km al NE de Pica,-20.299,-69.187
2016-07-05 18:15:23,39 km,4.5 Mw,2016-07-05,14:15:23,27 km al NE de Ancud,-41.693,-73.602
2021-11-13 01:40:50,35 km,3.4 Ml,2021-11-12,22:40:50,23 km al SO de Los Vilos,-32.031,-71.704
2022-04-22 05:07:09,18 km,3.3 Ml,2022-04-22,01:07:09,40 km al N de Caldera,-26.714,-70.887
2007-11-22 04:06:23,38 km,2.5 Ml,2007-11-22,01:06:23,53 km al N de Mejillones,-22.638,-70.310
2013-09-21 15:19:17,101 km,3.3 Ml,2013-09-21,12:19:17,54 km al N de Pica,-20.015,-69.208
2003-04-27 16:44:12,2 km,3.3 Mc,2003-04-27,12:44:12,26 km al SE de La Ligua,-32.650,-71.092
2023-03-08 15:23:40,12 km,2.5 Ml,2023-03-08,12:23:40,72 km al SO de Pica,-21.031,-69.711
2021-12-05 15:32:00,124 km,3.0 Ml,2021-12-05,12:32:00,53 km al E de Alto del Carmen,-28.931,-69.982
2005-05-29 09:19:28,150 km,4.1 Mc,2005-05-29,05:19:28,39 km al NO de San Juan.,-31.293,-68.822
2002-10-27 22:59:24,226 km,3.4 Mc,2002-10-27,19:59:24,58 km al O de San Juan.,-31.359,-69.105
2002-02-10 12:09:03,35 km,2.3 Ml,2002-02-10,09:09:03,24 km al NO de Punitaqui,-30.697,-71.456
2008-09-12 06:31:34,7 km,2.1 Ml,2008-09-12,02:31:34,13 km al NE de Chaitén,-42.816,-72.635
2008-06-21 17:54:59,15 km,2.3 Ml,2008-06-21,13:54:59,19 km al N de Farellones,-33.181,-70.324
2022-11-21 10:14:57,232 km,2.9 Ml,2022-11-21,07:14:57,59 km al SE de Socaire,-24.052,-67.601
2021-08-07 14:30:41,28 km,3.4 Ml,2021-08-07,10:30:41,60 km al O de Punitaqui,-30.713,-71.876
2021-11-14 09:40:37,111 km,3.3 Ml,2021-11-14,06:40:37,22 km al E de Camiña,-19.281,-69.224
2001-01-29 00:07:42,176 km,3.1 Mc,2001-01-28,21:07:42,82 km al O de San Juan.,-31.388,-69.372
2017-02-15 06:09:11,28 km,2.5 Ml,2017-02-15,03:09:11,14 km al S de La Ligua,-32.575,-71.209
2014-12-20 21:17:02,10 km,2.9 Ml,2014-12-20,18:17:02,120 km al O de Tongoy,-30.232,-72.739
2015-12-03 13:07:38,51 km,3.8 Ml,2015-12-03,10:07:38,35 km al SO de Melipilla,-33.932,-71.455
2003-06-06 19:21:36,137 km,2.8 Mc,2003-06-06,15:21:36,75 km al E de Mina Los Pelambres,-31.626,-69.832
2017-11-16 02:10:05,40 km,2.6 Ml,2017-11-15,23:10:05,46 km al E de Pisagua,-19.697,-69.789
2016-04-18 10:58:24,115 km,2.7 Ml,2016-04-18,07:58:24,46 km al SO de Mina Collahuasi,-21.185,-68.881
2011-01-02 16:55:13,48 km,3.1 Ml,2011-01-02,13:55:13,39 km al S de Pozo Almonte,-20.598,-69.696
2023-12-25 07:01:00,37 km,2.5 Ml,2023-12-25,04:01:00,59 km al O de Tongoy,-30.348,-72.098
2002-11-11 03:13:16,132 km,2.8 Mc,2002-11-11,00:13:16,22 km al N de Termas del Flaco,-34.759,-70.458
2003-06-19 05:24:02,140 km,2.9 Mc,2003-06-19,01:24:02,44 km al NE de Mina Los Pelambres,-31.541,-70.262
2006-10-01 17:02:32,55 km,3.2 Ml,2006-10-01,13:02:32,16 km al O de Andacollo,-30.207,-71.249
2024-02-18 05:56:11,244 km,2.9 Ml,2024-02-18,02:56:11,84 km al E de Socaire,-23.746,-67.084
2017-03-01 10:27:58,112 km,3.4 Ml,2017-03-01,07:27:58,15 km al S de Farellones,-33.485,-70.282
2020-11-11 22:54:35,110 km,3.1 Ml,2020-11-11,19:54:35,59 km al NO de Chaitén,-42.429,-72.981
2017-05-19 04:14:08,143 km,4.6 Mw,2017-05-19,00:14:08,113 km al SE de Socaire,-24.355,-67.159
2021-06-06 20:10:57,30 km,2.8 Ml,2021-06-06,16:10:57,32 km al SO de El Tabo,-33.620,-71.946
2023-09-16 23:15:19,32 km,2.5 Ml,2023-09-16,20:15:19,54 km al O de La Ligua,-32.336,-71.790
2012-12-26 18:14:27,36 km,2.8 Ml,2012-12-26,15:14:27,41 km al O de Mejillones,-23.110,-70.852
2014-04-03 11:21:21,38 km,3.0 Ml,2014-04-03,08:21:21,92 km al SO de Iquique,-20.595,-70.941
2016-12-19 22:33:17,56 km,3.6 Ml,2016-12-19,19:33:17,6 km al SE de Canela Baja,-31.435,-71.406
2002-06-08 14:22:15,76 km,3.0 Mc,2002-06-08,10:22:15,28 km al S de Petorca,-32.503,-70.962
2020-08-04 23:41:19,109 km,2.9 Ml,2020-08-04,19:41:19,14 km al SE de Salamanca,-31.866,-70.863
2009-06-10 01:20:21,106 km,2.3 Ml,2009-06-09,21:20:21,15 km al SE de Colina,-33.281,-70.541
2002-06-27 07:53:40,47 km,3.7 Ml,2002-06-27,03:53:40,9 km al O de Ovalle,-30.628,-71.290
2017-11-06 16:20:18,107 km,2.9 Ml,2017-11-06,13:20:18,35 km al SO de Mina Collahuasi,-21.031,-68.908
2012-09-04 20:56:27,114 km,2.9 Ml,2012-09-04,17:56:27,35 km al SO de Mina Collahuasi,-21.109,-68.804
2010-12-25 09:57:35,35 km,3.2 Ml,2010-12-25,06:57:35,75 km al O de Pisagua,-19.641,-70.927
2001-12-08 06:55:21,78 km,3.0 Mc,2001-12-08,03:55:21,20 km al O de Rancagua,-34.199,-70.946
2018-01-08 10:14:21,78 km,2.6 Ml,2018-01-08,07:14:21,39 km al E de Cuya,-19.138,-69.806
2020-07-26 03:11:26,18 km,2.5 Ml,2020-07-25,23:11:26,56 km al NO de Visviri,-17.273,-69.885
2006-09-03 23:07:58,127 km,3.4 Ml,2006-09-03,19:07:58,61 km al E de Mina Los Pelambres,-31.692,-69.959
2008-03-27 07:37:50,147 km,3.1 Ml,2008-03-27,04:37:50,45 km al N de San Pedro de Atacama,-22.516,-68.174
2005-07-28 04:34:53,68 km,3.0 Mc,2005-07-28,00:34:53,22 km al NO de Sierra Gorda.,-22.740,-69.439
2016-11-12 12:03:15,40 km,3.6 Ml,2016-11-12,09:03:15,7 km al S de Los Vilos,-31.973,-71.512
2016-08-30 17:35:17,21 km,2.8 Ml,2016-08-30,14:35:17,31 km al SO de Valdivia,-40.004,-73.519
2008-03-27 04:34:17,240 km,3.7 Ml,2008-03-27,01:34:17,107 km al E de Ollagüe,-21.581,-67.297
2015-03-22 23:44:18,145 km,3.5 Ml,2015-03-22,20:44:18,98 km al E de Mina Los Pelambres,-31.630,-69.580
2009-10-13 03:58:00,105 km,3.8 Ml,2009-10-13,00:58:00,65 km al NE de Quillagua,-21.166,-69.196
2023-08-06 02:16:46,36 km,3.0 Ml,2023-08-05,22:16:46,65 km al NO de La Higuera,-29.218,-71.778
2016-06-07 19:01:45,84 km,4.1 Ml,2016-06-07,15:01:45,43 km al N de El Salvador,-25.870,-69.489
2010-03-02 21:54:15,52 km,3.2 Ml,2010-03-02,18:54:15,33 km al N de Las Cabras,-33.994,-71.252
2021-04-03 03:08:47,81 km,2.8 Ml,2021-04-03,00:08:47,45 km al SO de Alto del Carmen,-29.102,-70.739
2018-03-06 23:50:04,118 km,4.3 Ml,2018-03-06,20:50:04,33 km al NE de Calama,-22.332,-68.645
2010-06-07 03:19:54,16 km,3.9 Ml,2010-06-06,23:19:54,40 km al NO de Constitución,-35.019,-72.638
2015-11-08 03:50:39,54 km,3.4 Ml,2015-11-08,00:50:39,10 km al SO de Punitaqui,-30.904,-71.309
2021-07-04 05:34:11,92 km,2.7 Ml,2021-07-04,01:34:11,44 km al NE de Pica,-20.142,-69.125
2015-09-25 17:36:05,30 km,3.4 Ml,2015-09-25,14:36:05,57 km al O de Los Vilos,-31.755,-72.082
2018-07-14 02:44:51,169 km,3.6 Ml,2018-07-13,22:44:51,102 km al SE de Socaire,-24.275,-67.222
2013-10-19 06:01:38,17 km,3.6 Ml,2013-10-19,03:01:38,154 km al SO de Lebu,-38.296,-75.177
2011-05-31 17:53:23,118 km,3.1 Ml,2011-05-31,13:53:23,45 km al O de Ollagüe,-21.287,-68.680
2014-04-29 07:22:29,247 km,4.6 Ml,2014-04-29,03:22:29,87 km al E de Socaire,-23.775,-67.061
2006-01-09 00:09:17,112 km,2.4 Mc,2006-01-08,21:09:17,21 km al NE de Farellones,-33.235,-70.134
2010-03-12 17:49:54,21 km,3.4 Ml,2010-03-12,14:49:54,53 km al N de Constitución,-34.860,-72.498
2021-05-19 12:18:41,5 km,3.9 Ml,2021-05-19,08:18:41,"35 km al E de Base Frei, Antártica",-62.358,-58.393
2007-05-14 21:54:59,100 km,2.4 Ml,2007-05-14,17:54:59,33 km al N de Farellones,-33.059,-70.284
2019-06-03 15:02:28,31 km,2.7 Ml,2019-06-03,11:02:28,32 km al NO de El Tabo,-33.285,-71.944
2007-12-05 06:37:29,118 km,2.9 Ml,2007-12-05,03:37:29,9 km al SE de San José de Maipo,-33.704,-70.290
2022-03-21 06:10:09,44 km,3.7 Ml,2022-03-21,03:10:09,3 km al SO de La Higuera,-29.532,-71.214
2017-09-25 13:19:28,25 km,2.5 Ml,2017-09-25,10:19:28,16 km al NE de Huasco,-28.364,-71.100
2021-09-24 13:27:23,118 km,3.2 Ml,2021-09-24,10:27:23,52 km al SO de Mina Collahuasi,-21.240,-68.885
2017-06-10 16:21:23,24 km,2.9 Ml,2017-06-10,12:21:23,47 km al O de ValparaÃ­so,-33.092,-72.111
2011-01-03 02:06:08,20 km,3.6 Ml,2011-01-02,23:06:08,36 km al NO de Navidad,-33.659,-71.993
2019-08-09 16:16:55,141 km,3.6 Ml,2019-08-09,12:16:55,29 km al S de Mina Collahuasi,-21.089,-68.647
2020-02-22 20:59:07,191 km,2.8 Ml,2020-02-22,17:59:07,110 km al SE de Socaire,-24.142,-66.991
2021-04-15 19:49:55,55 km,2.5 Ml,2021-04-15,15:49:55,37 km al NO de La Higuera,-29.214,-71.375
2024-01-20 19:18:37,11 km,2.7 Ml,2024-01-20,16:18:37,42 km al N de Constitución,-34.959,-72.481
2007-05-20 08:24:36,46 km,2.3 Ml,2007-05-20,04:24:36,28 km al O de Navidad,-34.042,-72.118
2014-04-18 22:18:41,36 km,2.9 Ml,2014-04-18,19:18:41,73 km al NO de Pisagua,-19.333,-70.851
2017-08-12 16:06:08,20 km,2.9 Ml,2017-08-12,12:06:08,92 km al O de Iquique,-20.035,-71.017
2015-10-13 13:38:10,33 km,3.8 Ml,2015-10-13,10:38:10,51 km al O de Punitaqui,-30.941,-71.774
2018-03-20 17:56:43,21 km,2.8 Ml,2018-03-20,14:56:43,7 km al N de Pichilemu,-34.326,-72.031
2023-05-27 17:50:13,22 km,3.3 Ml,2023-05-27,13:50:13,57 km al O de La Ligua,-32.444,-71.839
2004-11-22 08:51:35,150 km,3.7 Mc,2004-11-22,05:51:35,35 km al S de San Juan.,-31.850,-68.572
2014-03-12 05:06:43,175 km,3.4 Ml,2014-03-12,02:06:43,91 km al O de San Juan.,-31.400,-69.469
2015-03-18 05:56:14,39 km,4.0 Ml,2015-03-18,02:56:14,85 km al S de Ilo,-18.402,-71.244
2012-03-10 09:55:49,40 km,2.7 Ml,2012-03-10,06:55:49,45 km al SE de Paihuano,-30.246,-70.126
2022-04-26 23:48:46,24 km,2.5 Ml,2022-04-26,19:48:46,49 km al O de Punitaqui,-30.704,-71.745
2016-10-13 03:54:52,102 km,3.1 Ml,2016-10-13,00:54:52,48 km al SO de Mina Collahuasi,-21.167,-68.940
2010-04-18 11:39:20,28 km,4.2 Ml,2010-04-18,07:39:20,33 km al SE de Lebu,-37.788,-73.354
2021-05-17 07:12:26,130 km,2.8 Ml,2021-05-17,03:12:26,29 km al O de Ollagüe,-21.281,-68.529
2002-09-03 19:38:35,11 km,3.5 Mc,2002-09-03,15:38:35,2 km al E de San José de Maipo,-33.635,-70.328
2020-09-23 12:21:59,221 km,2.9 Ml,2020-09-23,09:21:59,65 km al SE de Socaire,-23.931,-67.375
2023-11-22 02:41:23,102 km,2.6 Ml,2023-11-21,23:41:23,25 km al S de Mina Collahuasi,-21.048,-68.714
2020-01-27 00:50:15,65 km,3.6 Ml,2020-01-26,21:50:15,45 km al N de Vallenar,-28.177,-70.692
2003-03-22 13:16:11,55 km,3.0 Mc,2003-03-22,09:16:11,21 km al SE de Quillota,-32.969,-71.053
2015-09-13 02:57:19,112 km,3.4 Ml,2015-09-12,23:57:19,29 km al O de Mina Collahuasi,-20.918,-68.915
2015-12-03 14:14:18,31 km,2.9 Ml,2015-12-03,11:14:18,51 km al O de Los Vilos,-31.831,-72.048
2015-09-18 18:50:40,32 km,4.0 Ml,2015-09-18,15:50:40,55 km al SO de Los Vilos,-32.329,-71.824
2022-12-19 07:16:44,23 km,2.5 Ml,2022-12-19,04:16:44,14 km al SO de Los Vilos,-31.973,-71.643
2020-07-03 04:46:17,173 km,4.5 Mw,2020-07-03,00:46:17,45 km al NE de Petrohué,-40.930,-71.938
2001-12-14 15:36:43,21 km,4.1 Mc,2001-12-14,12:36:43,49 km al N de ValparaÃ­so,-32.627,-71.753
2003-05-26 01:16:15,154 km,3.5 Mc,2003-05-25,21:16:15,93 km al O de San Juan.,-31.426,-69.499
2013-11-08 09:44:01,41 km,4.1 Ml,2013-11-08,06:44:01,45 km al O de Lebu,-37.551,-74.167
2020-12-26 04:37:10,256 km,4.5 Mw,2020-12-26,01:37:10,205 km al NO de San Salvador de Jujuy,-22.570,-66.270
2011-02-01 14:07:31,157 km,3.5 Ml,2011-02-01,11:07:31,16 km al E de Ollagüe,-21.271,-68.107
2014-10-13 20:15:24,107 km,2.9 Ml,2014-10-13,17:15:24,66 km al NE de Calama,-21.932,-68.659
2020-04-12 21:16:40,45 km,2.6 Ml,2020-04-12,17:16:40,26 km al NO de Canela Baja,-31.240,-71.653
2015-05-12 02:55:07,89 km,2.7 Ml,2015-05-11,23:55:07,7 km al N de Calama,-22.414,-68.907
2018-05-21 13:44:58,33 km,4.2 Ml,2018-05-21,09:44:58,12 km al O de Tongoy,-30.268,-71.624
2011-12-04 17:43:17,21 km,3.1 Ml,2011-12-04,14:43:17,67 km al O de Los Vilos,-31.695,-72.171
2015-11-10 17:48:22,126 km,5.4 Ml,2015-11-10,14:48:22,27 km al NE de Calama,-22.254,-68.805
2013-05-15 16:31:23,46 km,4.1 Ml,2013-05-15,12:31:23,84 km al S de Ilo,-18.385,-71.196
2008-06-10 03:39:42,240 km,4.3 Ml,2008-06-09,23:39:42,24 km al SO de Uyuni,-20.574,-67.026
2019-06-23 17:32:22,109 km,3.0 Ml,2019-06-23,13:32:22,42 km al SO de Mina Collahuasi,-21.056,-68.983
2021-12-17 15:04:44,172 km,2.7 Ml,2021-12-17,12:04:44,48 km al S de Socaire,-24.004,-68.007
2021-09-24 06:12:15,102 km,2.9 Ml,2021-09-24,03:12:15,42 km al S de Calama,-22.838,-68.833
2018-08-22 14:22:19,29 km,3.1 Ml,2018-08-22,11:22:19,38 km al NO de ValparaÃ­so,-32.728,-71.763
2019-01-06 18:40:19,105 km,3.4 Ml,2019-01-06,15:40:19,38 km al E de Tacna,-18.139,-69.918
2009-09-20 03:34:32,111 km,2.4 Ml,2009-09-19,23:34:32,35 km al SE de Rancagua,-34.434,-70.529
2004-09-29 18:38:11,27 km,5.3 Mb,2004-09-29,14:38:11,721 km al N de Lima,-5.566,-77.101
2002-05-23 16:36:29,27 km,3.2 Ml,2002-05-23,12:36:29,23 km al O de Punitaqui,-30.749,-71.480
2020-02-20 10:44:50,28 km,2.5 Ml,2020-02-20,07:44:50,70 km al SO de Tongoy,-30.739,-71.957
2010-03-04 05:01:31,14 km,3.7 Ml,2010-03-04,02:01:31,24 km al NO de Vichuquén,-34.701,-72.128
2018-10-21 13:11:10,17 km,4.2 Ml,2018-10-21,10:11:10,45 km al O de ValparaÃ­so,-33.118,-72.085
2008-03-19 04:37:32,208 km,3.4 Ml,2008-03-19,01:37:32,35 km al SE de Socaire,-23.861,-67.719
2015-03-14 05:15:25,211 km,3.1 Ml,2015-03-14,02:15:25,69 km al SE de Socaire,-24.011,-67.395
2001-12-28 07:01:44,88 km,3.6 Mc,2001-12-28,04:01:44,1 km al SO de Alto del Carmen,-28.766,-70.492
2014-03-25 17:52:11,37 km,2.8 Ml,2014-03-25,14:52:11,64 km al O de Pisagua,-19.564,-70.822
2017-05-03 14:30:54,24 km,3.4 Ml,2017-05-03,11:30:54,47 km al O de ValparaÃ­so,-33.088,-72.115
2004-11-24 05:28:21,16 km,3.9 Mc,2004-11-24,02:28:21,28 km al O de Canela Baja,-31.382,-71.752
2023-03-05 22:07:18,33 km,4.4 Mw,2023-03-05,19:07:18,23 km al N de Huasco,-28.258,-71.214
2012-05-10 19:02:43,24 km,2.7 Ml,2012-05-10,15:02:43,24 km al O de Navidad,-34.010,-72.082
2020-07-05 12:14:16,44 km,3.8 Ml,2020-07-05,08:14:16,50 km al S de Huasco,-28.900,-71.367
2020-03-12 15:31:11,37 km,2.7 Ml,2020-03-12,12:31:11,24 km al NE de Pisagua,-19.405,-70.107
2015-11-20 17:05:44,234 km,4.6 Ml,2015-11-20,14:05:44,90 km al SE de Socaire,-24.138,-67.240
2014-04-27 18:24:38,105 km,3.0 Ml,2014-04-27,14:24:38,43 km al SO de Mina Collahuasi,-21.149,-68.887
2012-10-02 15:42:19,121 km,3.8 Ml,2012-10-02,12:42:19,40 km al E de Pica,-20.540,-68.951
2020-03-04 14:42:58,147 km,2.9 Ml,2020-03-04,11:42:58,52 km al E de Calama,-22.298,-68.463
2017-04-25 02:18:43,17 km,3.0 Ml,2017-04-24,23:18:43,53 km al O de ValparaÃ­so,-33.136,-72.176
2006-05-01 04:14:21,33 km,3.8 Ml,2006-05-01,00:14:21,24 km al SO de Caldera,-27.159,-71.043
2023-10-30 16:53:33,32 km,2.9 Ml,2023-10-30,13:53:33,37 km al O de La Ligua,-32.566,-71.599
2009-11-28 03:11:02,152 km,3.2 Ml,2009-11-28,00:11:02,94 km al E de Mina Los Pelambres,-31.953,-69.602
2009-08-12 07:53:49,105 km,3.7 Ml,2009-08-12,03:53:49,23 km al SE de Pica,-20.671,-69.218
2020-10-13 00:30:01,99 km,4.5 Mw,2020-10-12,21:30:01,16 km al S de Sierra Gorda.,-23.044,-69.326
2013-11-22 18:41:20,20 km,3.6 Ml,2013-11-22,15:41:20,46 km al O de La Ligua,-32.410,-71.724
2012-06-25 12:28:29,262 km,4.0 Ml,2012-06-25,08:28:29,86 km al E de Ollagüe,-21.454,-67.462
2018-12-02 12:59:06,80 km,2.8 Ml,2018-12-02,09:59:06,24 km al O de Quillagua,-21.570,-69.751
2022-05-08 11:58:22,95 km,2.8 Ml,2022-05-08,07:58:22,35 km al NO de Putre,-18.021,-69.838
2018-05-01 09:53:23,96 km,2.7 Ml,2018-05-01,06:53:23,42 km al NE de Pica,-20.144,-69.159
2017-04-25 17:59:25,19 km,2.7 Ml,2017-04-25,14:59:25,44 km al O de ValparaÃ­so,-33.031,-72.090
2005-07-31 23:07:31,131 km,2.9 Mc,2005-07-31,19:07:31,91 km al E de Mina Los Pelambres,-32.114,-69.682
2015-04-12 05:06:01,123 km,2.9 Ml,2015-04-12,02:06:01,36 km al N de Calama,-22.156,-68.853
2010-04-01 20:50:34,36 km,3.7 Ml,2010-04-01,17:50:34,33 km al O de Vichuquén,-34.891,-72.357
2020-05-02 14:55:04,102 km,3.6 Ml,2020-05-02,10:55:04,37 km al E de Sierra Gorda.,-23.013,-68.978
2006-06-09 15:34:50,116 km,1.8 Mc,2006-06-09,11:34:50,31 km al SE de Rancagua,-34.421,-70.586
2014-02-04 11:44:32,49 km,3.8 Ml,2014-02-04,08:44:32,178 km al NO de Tocopilla,-21.413,-71.757
2010-11-07 12:01:34,26 km,3.8 Ml,2010-11-07,09:01:34,53 km al N de Constitución,-34.882,-72.588
2023-09-03 22:16:20,122 km,3.6 Ml,2023-09-03,19:16:20,72 km al SE de Alto del Carmen,-29.053,-69.825
2023-09-02 18:52:07,57 km,2.8 Ml,2023-09-02,14:52:07,62 km al SE de Antofagasta,-24.121,-70.087
2007-03-30 07:41:20,24 km,2.7 Ml,2007-03-30,03:41:20,49 km al NO de Los Vilos,-31.676,-71.946
2008-10-26 05:32:29,46 km,3.9 Ml,2008-10-26,02:32:29,42 km al N de Alto del Carmen,-28.392,-70.373
2020-11-09 02:49:52,113 km,3.3 Ml,2020-11-08,23:49:52,36 km al E de Camiña,-19.417,-69.101
2020-06-12 00:43:45,10 km,3.7 Ml,2020-06-11,20:43:45,39 km al NO de Arauco,-36.964,-73.575
2003-10-07 00:36:01,10 km,2.6 Mc,2003-10-06,20:36:01,27 km al SE de Los Andes.,-33.026,-70.419
2021-01-02 19:34:07,36 km,3.0 Ml,2021-01-02,16:34:07,17 km al NO de Cuya,-19.044,-70.286
2011-04-07 10:15:51,35 km,3.2 Ml,2011-04-07,07:15:51,52 km al O de Mina La Escondida.,-24.381,-69.552
2021-04-24 00:18:57,13 km,3.3 Ml,2021-04-23,20:18:57,84 km al SE de Alto del Carmen,-29.184,-69.770
2010-06-07 09:55:28,32 km,2.7 Ml,2010-06-07,05:55:28,6 km al SE de Pichilemu,-34.433,-71.984
2013-05-20 14:44:56,222 km,3.7 Ml,2013-05-20,10:44:56,65 km al SE de Socaire,-23.985,-67.423
2010-03-07 20:35:15,9 km,3.4 Ml,2010-03-07,17:35:15,40 km al SO de Constitución,-35.573,-72.735
2009-11-02 17:48:57,30 km,2.9 Ml,2009-11-02,14:48:57,46 km al SO de Los Vilos,-32.234,-71.809
2007-06-14 23:25:17,25 km,3.3 Ml,2007-06-14,19:25:17,15 km al S de Tongoy,-30.391,-71.466
2001-03-26 03:26:26,6 km,4.7 Mc,2001-03-25,23:26:26,25 km al O de Canela Baja,-31.305,-71.695
2006-05-11 19:07:10,15 km,5.1 Ml,2006-05-11,15:07:10,95 km al SO de Caldera,-27.544,-71.620
2023-03-18 07:28:21,83 km,3.0 Ml,2023-03-18,04:28:21,90 km al NE de Taltal,-24.667,-70.139
2015-07-12 22:02:37,260 km,4.0 Ml,2015-07-12,19:02:37,129 km al NE de Socaire,-22.832,-66.936
2017-01-28 03:39:38,204 km,4.0 Ml,2017-01-28,00:39:38,83 km al SE de Socaire,-24.237,-67.488
2011-01-17 11:02:03,4 km,2.9 Ml,2011-01-17,08:02:03,46 km al NO de Concepción,-36.611,-73.492
2021-04-09 14:15:57,34 km,2.6 Ml,2021-04-09,10:15:57,46 km al O de La Ligua,-32.447,-71.721
2018-04-10 17:26:45,53 km,3.7 Ml,2018-04-10,14:26:45,40 km al E de Tocopilla,-21.949,-69.849
2015-09-17 17:48:53,14 km,4.0 Ml,2015-09-17,14:48:53,34 km al SO de Canela Baja,-31.614,-71.709
2004-08-29 01:25:37,3 km,3.3 Mc,2004-08-28,21:25:37,9 km al NO de Termas del Flaco,-34.921,-70.523
2023-12-20 14:17:46,46 km,3.2 Ml,2023-12-20,11:17:46,62 km al SO de Caldera,-27.575,-71.086
2013-09-19 16:56:57,90 km,2.8 Ml,2013-09-19,13:56:57,16 km al S de Pica,-20.625,-69.276
2012-02-27 01:40:00,29 km,2.7 Ml,2012-02-26,22:40:00,49 km al NO de Pichilemu,-34.133,-72.442
2007-05-24 22:25:18,102 km,3.6 Ml,2007-05-24,18:25:18,33 km al E de Los Andes.,-32.785,-70.251
2008-06-09 19:37:26,260 km,4.3 Ml,2008-06-09,15:37:26,144 km al E de San Pedro de Atacama,-22.581,-66.847
2010-03-31 08:56:29,39 km,2.8 Ml,2010-03-31,05:56:29,33 km al O de Pichilemu,-34.277,-72.342
2004-01-26 11:38:55,27 km,3.6 Ml,2004-01-26,08:38:55,162 km al NO de Tongoy,-29.590,-72.989
2022-11-23 10:02:38,231 km,3.1 Ml,2022-11-23,07:02:38,75 km al S de Socaire,-24.248,-67.709
2014-12-26 06:33:48,105 km,3.3 Ml,2014-12-26,03:33:48,50 km al N de Camiña,-18.859,-69.413
2017-05-08 21:04:18,105 km,4.0 Ml,2017-05-08,18:04:18,72 km al SE de Camiña,-19.832,-69.021
2017-07-23 05:19:21,29 km,2.1 Ml,2017-07-23,01:19:21,32 km al O de MarÃ­a Elena,-22.351,-69.974
2015-07-20 19:47:24,28 km,4.1 Ml,2015-07-20,16:47:24,52 km al NO de Los Vilos,-31.683,-71.991
2007-04-21 00:43:01,119 km,2.8 Ml,2007-04-20,20:43:01,48 km al SE de Mina Los Pelambres,-32.078,-70.182
2019-12-23 16:34:24,109 km,2.5 Ml,2019-12-23,13:34:24,63 km al N de Calama,-21.924,-68.776
2019-10-14 08:20:37,88 km,2.6 Ml,2019-10-14,05:20:37,61 km al N de Pica,-19.956,-69.205
2021-01-23 11:22:55,172 km,4.6 Ml,2021-01-23,08:22:55,102 km al SE de Socaire,-24.340,-67.314
2006-01-19 20:11:29,210 km,3.5 Ml,2006-01-19,17:11:29,74 km al SE de Socaire,-24.105,-67.430
2020-09-10 20:39:17,27 km,4.1 Ml,2020-09-10,17:39:17,67 km al N de Huasco,-27.879,-71.393
2001-04-30 10:35:40,53 km,4.2 Mc,2001-04-30,06:35:40,58 km al SO de Tongoy,-30.668,-71.867
2006-02-08 22:50:55,27 km,2.0 Ml,2006-02-08,19:50:55,26 km al SE de Mejillones,-23.266,-70.273
2012-12-25 17:56:43,114 km,2.6 Ml,2012-12-25,14:56:43,54 km al SO de Mina Collahuasi,-21.111,-69.079
