UTC_Date,Profundity,Magnitude,Date,Hour,Location,Latitude,Longitude
2011-08-30 04:50:33,9 km,3.8 Ml,2011-08-30,01:50:33,28 km al NO de Petorca,-32.130,-71.192
2017-07-24 22:44:54,98 km,2.5 Ml,2017-07-24,18:44:54,28 km al O de Mina Collahuasi,-20.825,-68.927
2015-08-26 16:52:14,106 km,2.8 Ml,2015-08-26,13:52:14,53 km al O de Ollagüe,-21.366,-68.747
2018-04-11 15:50:31,116 km,3.0 Ml,2018-04-11,12:50:31,68 km al S de Ollagüe,-21.823,-68.390
2011-01-18 00:47:51,140 km,3.3 Ml,2011-01-17,21:47:51,43 km al S de Mina Collahuasi,-21.207,-68.755
2010-04-02 21:19:37,10 km,2.6 Ml,2010-04-02,18:19:37,41 km al NO de Navidad,-33.672,-72.120
2019-01-18 12:41:31,38 km,2.6 Ml,2019-01-18,09:41:31,66 km al O de Los Vilos,-31.657,-72.140
2019-02-09 13:00:17,20 km,3.4 Ml,2019-02-09,10:00:17,58 km al O de Lebu,-37.476,-74.287
2017-05-15 04:06:16,16 km,3.1 Ml,2017-05-15,00:06:16,55 km al NO de Pichilemu,-33.991,-72.373
2023-10-10 04:04:54,52 km,3.0 Ml,2023-10-10,01:04:54,30 km al NE de Vichuquén,-34.734,-71.728
2002-01-26 23:10:50,56 km,3.8 Ml,2002-01-26,20:10:50,16 km al SE de La Serena,-30.020,-71.152
2001-04-17 19:24:46,148 km,3.5 Mc,2001-04-17,15:24:46,69 km al NE de Mina Los Pelambres,-31.248,-70.321
2004-09-10 16:23:41,23 km,4.2 Ml,2004-09-10,12:23:41,19 km al SE de Entre Lagos,-40.784,-72.425
2023-03-20 13:12:22,64 km,2.7 Ml,2023-03-20,10:12:22,29 km al N de Tocopilla,-21.839,-70.152
2021-11-03 06:31:47,192 km,3.6 Ml,2021-11-03,03:31:47,113 km al SE de Socaire,-24.178,-66.983
2020-09-03 02:13:13,134 km,4.0 Ml,2020-09-02,22:13:13,153 km al E de Alto del Carmen,-28.686,-68.923
2005-06-25 19:41:38,5 km,3.3 Mc,2005-06-25,15:41:38,12 km al O de Termas del Flaco,-34.967,-70.570
2002-06-15 10:59:17,46 km,3.5 Mc,2002-06-15,06:59:17,28 km al E de Vichuquén,-34.805,-71.701
2017-01-13 13:00:27,22 km,3.2 Ml,2017-01-13,10:00:27,9 km al O de Chañaral.,-26.366,-70.714
2015-10-02 11:46:54,129 km,3.6 Ml,2015-10-02,08:46:54,34 km al SE de Mina Los Pelambres,-32.041,-70.332
2010-12-13 03:05:23,29 km,4.1 Ml,2010-12-13,00:05:23,34 km al O de Cobquecura,-36.005,-73.141
2021-10-28 19:51:41,118 km,2.6 Ml,2021-10-28,16:51:41,27 km al S de Putre,-18.424,-69.639
2015-09-27 13:47:38,25 km,3.1 Ml,2015-09-27,10:47:38,37 km al NO de Punitaqui,-30.663,-71.592
2014-03-25 13:06:36,43 km,2.7 Ml,2014-03-25,10:06:36,66 km al O de Pisagua,-19.557,-70.841
2019-01-08 22:12:20,106 km,2.7 Ml,2019-01-08,19:12:20,31 km al SE de Los Andes.,-33.014,-70.341
2017-09-18 14:20:19,36 km,3.8 Ml,2017-09-18,11:20:19,41 km al O de Los Vilos,-31.865,-71.943
2014-07-11 15:24:23,44 km,2.5 Ml,2014-07-11,11:24:23,31 km al N de Iquique,-19.935,-70.203
2002-05-30 23:49:50,137 km,3.6 Mc,2002-05-30,19:49:50,25 km al NE de Mina Los Pelambres,-31.711,-70.355
2022-07-08 16:00:52,97 km,2.5 Ml,2022-07-08,12:00:52,25 km al E de Pica,-20.569,-69.106
2019-08-23 23:20:48,35 km,2.5 Ml,2019-08-23,19:20:48,70 km al N de Huasco,-27.860,-71.014
2021-05-01 12:37:34,120 km,2.9 Ml,2021-05-01,08:37:34,46 km al O de Ollagüe,-21.384,-68.664
2023-11-01 22:30:05,33 km,3.1 Ml,2023-11-01,19:30:05,15 km al SO de Los Vilos,-32.010,-71.622
2013-12-21 23:49:26,26 km,3.7 Ml,2013-12-21,20:49:26,79 km al NO de Concepción,-36.292,-73.634
2019-10-02 19:26:27,117 km,2.5 Ml,2019-10-02,16:26:27,62 km al S de Mina Collahuasi,-21.347,-68.864
2008-07-01 09:57:35,103 km,3.5 Ml,2008-07-01,05:57:35,35 km al N de Pica,-20.185,-69.253
2011-09-10 07:11:57,38 km,2.4 Ml,2011-09-10,04:11:57,29 km al O de Pichilemu,-34.305,-72.308
2017-07-24 11:49:48,15 km,2.9 Ml,2017-07-24,07:49:48,53 km al NO de Concepción,-36.396,-73.299
2005-11-27 04:24:02,128 km,2.4 Mc,2005-11-27,01:24:02,89 km al E de Mina Los Pelambres,-32.160,-69.731
2001-02-19 14:20:15,3 km,3.6 Mc,2001-02-19,11:20:15,21 km al N de Farellones,-33.165,-70.250
2020-01-10 01:05:43,42 km,3.0 Ml,2020-01-09,22:05:43,9 km al NO de Huasco,-28.391,-71.252
2017-01-04 06:48:33,137 km,2.9 Ml,2017-01-04,03:48:33,14 km al SO de Ollagüe,-21.300,-68.360
2013-07-17 23:27:53,204 km,4.2 Ml,2013-07-17,19:27:53,65 km al SE de Socaire,-24.057,-67.510
2016-03-04 12:28:16,49 km,4.3 Ml,2016-03-04,09:28:16,36 km al NO de Cuya,-19.006,-70.484
2015-06-17 08:38:35,109 km,3.5 Ml,2015-06-17,05:38:35,39 km al SO de Mina Collahuasi,-21.071,-68.933
2008-04-01 14:09:00,142 km,4.0 Ml,2008-04-01,10:09:00,95 km al O de San Juan.,-31.703,-69.512
2022-04-01 09:56:55,25 km,2.8 Ml,2022-04-01,06:56:55,37 km al SO de Huasco,-28.722,-71.464
2022-01-27 01:17:26,139 km,2.6 Ml,2022-01-26,22:17:26,49 km al SO de Ollagüe,-21.616,-68.481
2022-05-12 06:30:57,219 km,2.8 Ml,2022-05-12,02:30:57,82 km al E de Ollagüe,-21.366,-67.473
2005-09-25 03:00:08,50 km,3.3 Mc,2005-09-24,23:00:08,10 km al E de Casablanca,-33.352,-71.306
2005-11-13 11:21:54,52 km,2.8 Mc,2005-11-13,08:21:54,3 km al E de Casablanca,-33.328,-71.380
2002-05-12 17:29:45,109 km,3.7 Mc,2002-05-12,13:29:45,32 km al S de San José de Maipo,-33.924,-70.396
2012-12-04 14:17:56,36 km,2.4 Ml,2012-12-04,11:17:56,49 km al O de Navidad,-33.932,-72.356
2018-04-21 10:10:14,235 km,3.9 Ml,2018-04-21,07:10:14,87 km al E de Socaire,-23.366,-67.071
2014-10-20 20:52:47,209 km,3.7 Ml,2014-10-20,17:52:47,94 km al SE de Socaire,-24.240,-67.297
2012-06-05 22:38:35,140 km,4.0 Ml,2012-06-05,18:38:35,21 km al S de Mina Collahuasi,-21.009,-68.694
2017-05-14 16:26:05,223 km,3.4 Ml,2017-05-14,12:26:05,98 km al E de Socaire,-23.876,-66.981
2001-01-24 04:31:43,3 km,4.0 Mc,2001-01-24,01:31:43,38 km al NO de Los Vilos,-31.685,-71.807
2003-05-30 23:15:14,98 km,4.7 Ml,2003-05-30,19:15:14,31 km al SO de San José de Maipo,-33.822,-70.603
2016-09-19 15:14:16,118 km,2.6 Ml,2016-09-19,12:14:16,24 km al S de Mina Collahuasi,-21.042,-68.670
2010-08-18 04:09:58,108 km,3.2 Ml,2010-08-18,00:09:58,41 km al SO de Mina Collahuasi,-21.015,-68.995
2016-06-03 00:16:16,39 km,4.1 Ml,2016-06-02,20:16:16,14 km al NE de Tongoy,-30.188,-71.373
2016-08-31 06:15:52,115 km,3.5 Ml,2016-08-31,03:15:52,64 km al S de Mina Collahuasi,-21.381,-68.826
2002-11-06 09:12:35,125 km,3.3 Ml,2002-11-06,06:12:35,144 km al E de Alto del Carmen,-28.888,-69.011
2019-03-29 02:06:50,66 km,3.3 Ml,2019-03-28,23:06:50,71 km al O de Mina La Escondida.,-24.427,-69.731
2011-11-13 03:30:08,18 km,2.7 Ml,2011-11-13,00:30:08,14 km al S de Pichilemu,-34.506,-72.057
2016-05-22 17:26:40,102 km,2.9 Ml,2016-05-22,13:26:40,50 km al E de Calama,-22.474,-68.440
2013-08-19 18:34:00,49 km,2.7 Ml,2013-08-19,14:34:00,31 km al N de Navidad,-33.678,-71.876
2014-07-06 09:42:24,37 km,2.8 Ml,2014-07-06,05:42:24,78 km al SO de Iquique,-20.529,-70.821
2014-06-15 10:19:42,41 km,3.5 Ml,2014-06-15,06:19:42,75 km al O de Pisagua,-19.723,-70.920
2020-06-10 03:50:03,103 km,2.9 Ml,2020-06-09,23:50:03,84 km al S de Mina La Escondida.,-25.023,-69.099
2017-08-11 23:41:16,105 km,2.4 Ml,2017-08-11,19:41:16,40 km al NE de Mina Los Pelambres,-31.616,-70.243
2003-09-02 20:06:43,43 km,3.6 Ml,2003-09-02,16:06:43,22 km al O de La Higuera,-29.441,-71.413
2008-02-17 20:46:10,11 km,2.8 Ml,2008-02-17,17:46:10,35 km al E de Curicó,-35.072,-70.873
2020-01-11 22:05:37,128 km,2.9 Ml,2020-01-11,19:05:37,54 km al NE de Calama,-22.060,-68.657
2014-03-24 22:42:10,42 km,3.1 Ml,2014-03-24,19:42:10,57 km al O de Pisagua,-19.625,-70.758
2015-09-17 01:08:50,18 km,5.1 Ml,2015-09-16,22:08:50,33 km al N de Canela Baja,-31.109,-71.528
2014-03-23 00:06:36,44 km,2.7 Ml,2014-03-22,21:06:36,75 km al O de Pisagua,-19.695,-70.919
2002-05-11 15:29:14,193 km,3.8 Mc,2002-05-11,11:29:14,65 km al NO de San Juan.,-31.057,-68.919
2013-08-17 18:11:14,126 km,4.5 Ml,2013-08-17,14:11:14,42 km al S de Mina Collahuasi,-21.197,-68.745
2022-08-02 07:53:10,265 km,3.7 Ml,2022-08-02,03:53:10,121 km al E de Socaire,-23.848,-66.740
2013-12-30 22:37:39,119 km,3.8 Ml,2013-12-30,19:37:39,38 km al N de Mina Los Pelambres,-31.499,-70.455
2013-04-16 14:50:49,202 km,3.6 Ml,2013-04-16,11:50:49,82 km al SE de Socaire,-24.221,-67.479
2021-11-22 07:40:16,24 km,3.2 Ml,2021-11-22,04:40:16,182 km al O de Puerto Aysén,-45.745,-74.990
2020-12-21 02:37:59,42 km,2.9 Ml,2020-12-20,23:37:59,34 km al S de Lebu,-37.917,-73.692
2009-04-25 18:10:50,10 km,2.0 Ml,2009-04-25,14:10:50,23 km al N de Quillota,-32.684,-71.177
2003-09-20 16:00:07,75 km,2.6 Mc,2003-09-20,12:00:07,23 km al S de Salamanca,-31.983,-70.895
2019-10-07 12:35:24,94 km,2.7 Ml,2019-10-07,09:35:24,33 km al N de Camiña,-19.028,-69.334
2017-08-24 06:31:44,27 km,3.1 Ml,2017-08-24,03:31:44,58 km al NO de Concepción,-36.377,-73.382
2000-01-18 11:27:35,12 km,4.2 Mc,2000-01-18,08:27:35,43 km al O de Mendoza,-33.004,-69.274
2005-12-17 09:04:13,97 km,3.0 Mc,2005-12-17,06:04:13,15 km al E de Santiago,-33.470,-70.495
2017-06-08 03:59:00,51 km,3.3 Ml,2017-06-07,23:59:00,15 km al E de Tongoy,-30.278,-71.337
2003-07-31 04:00:44,7 km,3.0 Mc,2003-07-31,00:00:44,37 km al E de Rancagua,-34.074,-70.349
2020-01-08 16:15:25,106 km,2.6 Ml,2020-01-08,13:15:25,26 km al SO de Mina Collahuasi,-20.967,-68.858
2018-12-21 02:18:38,220 km,4.6 Mw,2018-12-20,23:18:38,124 km al SE de Socaire,-24.300,-66.950
2016-12-19 08:25:14,95 km,2.9 Ml,2016-12-19,05:25:14,54 km al E de Sierra Gorda.,-22.983,-68.795
2004-01-18 00:07:05,147 km,3.2 Mc,2004-01-17,21:07:05,88 km al E de Mina Los Pelambres,-32.092,-69.710
2017-12-15 00:49:17,52 km,2.6 Ml,2017-12-14,21:49:17,13 km al O de Ovalle,-30.608,-71.335
2001-07-03 23:47:09,11 km,4.0 Mc,2001-07-03,19:47:09,47 km al N de ValparaÃ­so,-32.629,-71.615
2004-09-25 18:47:59,53 km,3.6 Mc,2004-09-25,14:47:59,42 km al S de Caldera,-27.448,-70.832
2021-04-26 15:24:26,109 km,2.6 Ml,2021-04-26,11:24:26,38 km al SO de Mina Collahuasi,-21.089,-68.899
2023-09-27 20:26:35,23 km,3.3 Ml,2023-09-27,17:26:35,31 km al SO de Los Vilos,-32.139,-71.705
2010-05-25 08:26:00,39 km,2.9 Ml,2010-05-25,04:26:00,18 km al NE de Vichuquén,-34.777,-71.846
2015-09-19 00:42:44,39 km,4.3 Ml,2015-09-18,21:42:44,33 km al SO de Canela Baja,-31.634,-71.661
2007-10-16 17:53:14,84 km,2.6 Ml,2007-10-16,14:53:14,11 km al N de Los Andes.,-32.735,-70.611
2008-12-05 06:00:06,107 km,2.5 Ml,2008-12-05,03:00:06,37 km al O de Mina Collahuasi,-20.722,-68.997
2017-04-15 16:15:06,119 km,2.4 Ml,2017-04-15,13:15:06,65 km al NE de Calama,-22.012,-68.531
2012-08-04 23:21:46,113 km,3.0 Ml,2012-08-04,19:21:46,35 km al E de Sierra Gorda.,-22.935,-68.974
2011-10-13 20:17:33,70 km,3.8 Ml,2011-10-13,17:17:33,24 km al NE de Canela Baja,-31.247,-71.277
2007-05-29 04:49:19,151 km,4.6 Ml,2007-05-29,00:49:19,121 km al NO de San Fernando del Valle,-27.844,-66.796
2024-01-04 06:05:22,119 km,4.3 Ml,2024-01-04,03:05:22,46 km al S de Mina Collahuasi,-21.215,-68.809
2002-03-16 17:28:49,19 km,3.5 Mc,2002-03-16,13:28:49,131 km al O de ValparaÃ­so,-32.979,-73.018
2014-01-30 19:22:13,106 km,3.8 Ml,2014-01-30,16:22:13,41 km al SO de Mina Collahuasi,-21.057,-68.961
2010-05-02 16:48:09,49 km,3.1 Ml,2010-05-02,12:48:09,4 km al O de Pichilemu,-34.377,-72.055
2013-03-26 18:51:19,99 km,3.7 Ml,2013-03-26,15:51:19,34 km al N de Pica,-20.199,-69.227
2020-09-01 05:19:39,29 km,4.1 Ml,2020-09-01,01:19:39,55 km al N de Huasco,-27.975,-71.269
2004-10-26 19:02:02,140 km,3.4 Ml,2004-10-26,16:02:02,83 km al O de San Juan.,-31.218,-69.314
2009-12-15 09:13:39,256 km,4.2 Ml,2009-12-15,06:13:39,115 km al NE de Socaire,-22.905,-67.049
2002-12-28 19:16:56,25 km,3.4 Mc,2002-12-28,16:16:56,31 km al NO de Quillota,-32.691,-71.490
2009-03-28 23:31:50,230 km,3.6 Ml,2009-03-28,19:31:50,75 km al E de Socaire,-23.719,-67.172
2019-03-09 03:55:33,53 km,2.9 Ml,2019-03-09,00:55:33,50 km al S de Caldera,-27.517,-70.831
2018-05-17 11:18:33,117 km,2.9 Ml,2018-05-17,07:18:33,36 km al NE de Calama,-22.179,-68.767
2018-08-18 01:09:43,220 km,2.9 Ml,2018-08-17,22:09:43,89 km al SE de Socaire,-24.322,-67.528
2019-04-19 07:02:56,108 km,2.9 Ml,2019-04-19,03:02:56,57 km al S de Calama,-22.958,-68.748
2023-08-28 08:58:22,20 km,2.7 Ml,2023-08-28,04:58:22,70 km al S de Ilo,-18.241,-71.562
2020-08-27 13:24:19,62 km,2.6 Ml,2020-08-27,09:24:19,53 km al N de Vallenar,-28.101,-70.709
2009-04-09 23:15:01,108 km,3.2 Ml,2009-04-09,19:15:01,42 km al S de Rancagua,-34.529,-70.608
2003-10-08 21:25:15,75 km,2.8 Mc,2003-10-08,17:25:15,16 km al O de Talca,-35.479,-71.830
2020-07-09 00:34:37,115 km,2.8 Ml,2020-07-08,20:34:37,52 km al SO de San Pedro de Atacama,-23.289,-68.513
2008-09-16 03:44:08,8 km,2.3 Ml,2008-09-15,23:44:08,13 km al NE de Chaitén,-42.815,-72.647
2002-11-11 18:32:23,41 km,2.9 Mc,2002-11-11,15:32:23,22 km al S de Quillota,-33.074,-71.257
2013-11-28 20:45:13,83 km,2.9 Ml,2013-11-28,17:45:13,96 km al SE de Mina Los Pelambres,-32.224,-69.684
2013-10-03 00:14:06,106 km,2.7 Ml,2013-10-02,21:14:06,26 km al O de Mina Collahuasi,-20.888,-68.903
2010-03-01 06:48:21,3 km,3.6 Ml,2010-03-01,03:48:21,6 km al SO de San Antonio,-33.628,-71.637
2016-11-12 13:31:42,150 km,3.7 Ml,2016-11-12,10:31:42,49 km al NE de San Fabián,-36.317,-71.096
2009-07-02 23:25:15,121 km,3.0 Ml,2009-07-02,19:25:15,65 km al S de Mina Collahuasi,-21.380,-68.868
2013-09-02 13:05:23,38 km,2.7 Ml,2013-09-02,09:05:23,25 km al SE de Pichilemu,-34.600,-71.918
2022-08-01 18:40:43,25 km,2.8 Ml,2022-08-01,14:40:43,50 km al NO de Tongoy,-29.997,-71.917
2023-01-28 19:44:31,115 km,2.9 Ml,2023-01-28,16:44:31,43 km al NE de Camiña,-19.028,-69.146
2023-01-20 11:38:49,108 km,2.9 Ml,2023-01-20,08:38:49,29 km al NE de Camiña,-19.073,-69.311
2016-10-28 16:30:38,61 km,2.6 Ml,2016-10-28,13:30:38,30 km al N de Pozo Almonte,-19.986,-69.827
2018-07-01 15:39:30,109 km,3.2 Ml,2018-07-01,11:39:30,52 km al SO de Mina Collahuasi,-21.056,-69.099
2010-03-29 01:54:34,6 km,3.6 Ml,2010-03-28,22:54:34,76 km al NO de Pichilemu,-33.900,-72.594
2015-09-17 23:35:02,24 km,4.7 Ml,2015-09-17,20:35:02,109 km al SO de Tongoy,-30.707,-72.504
2006-10-16 06:02:48,60 km,3.1 Ml,2006-10-16,03:02:48,23 km al S de Punitaqui,-31.024,-71.335
2018-11-04 10:12:14,144 km,3.1 Ml,2018-11-04,07:12:14,43 km al E de Futrono,-40.080,-71.890
2010-11-16 22:41:30,125 km,3.1 Ml,2010-11-16,19:41:30,72 km al SO de Ollagüe,-21.559,-68.848
2023-08-22 18:22:48,106 km,2.5 Ml,2023-08-22,14:22:48,44 km al E de Pica,-20.515,-68.912
2014-03-26 09:32:31,42 km,3.0 Ml,2014-03-26,06:32:31,55 km al O de Pisagua,-19.548,-70.739
2018-05-02 04:12:50,34 km,2.6 Ml,2018-05-02,01:12:50,52 km al N de Mejillones,-22.651,-70.305
2019-12-09 15:51:06,191 km,3.3 Ml,2019-12-09,12:51:06,113 km al SE de Socaire,-24.251,-67.047
2024-01-07 22:22:12,25 km,2.6 Ml,2024-01-07,19:22:12,24 km al O de Canela Baja,-31.381,-71.714
2008-11-04 02:02:43,60 km,3.0 Ml,2008-11-03,23:02:43,14 km al O de Punitaqui,-30.777,-71.387
2014-01-07 01:57:41,35 km,3.5 Ml,2014-01-06,22:57:41,15 km al O de Lebu,-37.668,-73.806
2017-08-15 04:37:47,45 km,2.6 Ml,2017-08-15,01:37:47,24 km al O de Ovalle,-30.610,-71.449
2021-12-12 09:42:49,10 km,3.4 Ml,2021-12-12,06:42:49,179 km al O de TirÃºa,-38.421,-75.542
2017-08-25 09:46:00,31 km,2.7 Ml,2017-08-25,06:46:00,28 km al NO de Tongoy,-30.047,-71.654
2009-06-10 06:03:13,77 km,2.1 Ml,2009-06-10,02:03:13,14 km al O de Rancagua,-34.140,-70.887
2008-03-14 21:29:01,45 km,2.7 Ml,2008-03-14,18:29:01,44 km al SO de MarÃ­a Elena,-22.552,-70.029
2024-01-23 19:30:38,74 km,2.7 Ml,2024-01-23,16:30:38,35 km al NE de Tocopilla,-21.916,-69.918
2004-10-06 18:19:53,118 km,3.5 Ml,2004-10-06,14:19:53,59 km al E de Alto del Carmen,-28.935,-69.915
2018-04-01 05:07:22,24 km,2.6 Ml,2018-04-01,02:07:22,29 km al O de Navidad,-33.874,-72.134
2011-10-06 17:05:30,258 km,5.6 Ml,2011-10-06,14:05:30,114 km al NE de Socaire,-23.028,-66.962
2021-06-18 04:58:31,3 km,2.5 Ml,2021-06-18,00:58:31,"22 km al E de Base Frei, Antártica",-62.171,-58.550
2011-09-23 14:21:39,111 km,2.7 Ml,2011-09-23,11:21:39,52 km al O de Ollagüe,-21.362,-68.734
2022-09-25 11:51:54,30 km,3.2 Ml,2022-09-25,08:51:54,40 km al O de Punitaqui,-30.678,-71.640
2014-10-07 00:09:16,115 km,2.8 Ml,2014-10-06,21:09:16,40 km al NE de Calama,-22.188,-68.691
2015-03-27 15:17:28,128 km,3.2 Ml,2015-03-27,12:17:28,44 km al S de Ollagüe,-21.608,-68.353
2017-08-24 07:31:35,125 km,3.1 Ml,2017-08-24,04:31:35,44 km al NE de Calama,-22.159,-68.665
2024-02-15 06:24:04,111 km,2.5 Ml,2024-02-15,03:24:04,29 km al E de Calama,-22.463,-68.652
2012-09-13 19:32:49,248 km,4.1 Ml,2012-09-13,16:32:49,59 km al NE de Socaire,-23.187,-67.512
2009-04-15 19:30:40,37 km,3.5 Ml,2009-04-15,15:30:40,40 km al N de Vallenar,-28.220,-70.826
2011-02-11 22:20:40,31 km,4.0 Ml,2011-02-11,19:20:40,11 km al O de Illapel,-31.620,-71.279
2018-05-12 22:46:10,126 km,3.5 Ml,2018-05-12,19:46:10,48 km al S de Ollagüe,-21.629,-68.410
2019-11-23 18:34:01,32 km,3.0 Ml,2019-11-23,15:34:01,10 km al SE de Cabrero,-37.093,-72.314
2012-11-17 23:51:39,22 km,4.2 Ml,2012-11-17,20:51:39,15 km al O de Lebu,-37.595,-73.823
2009-04-25 11:24:54,96 km,3.7 Ml,2009-04-25,07:24:54,51 km al S de Sierra Gorda.,-23.359,-69.283
2014-03-22 04:34:41,37 km,2.2 Ml,2014-03-22,01:34:41,68 km al SO de Pisagua,-19.960,-70.738
2015-04-15 16:52:53,43 km,3.9 Ml,2015-04-15,13:52:53,29 km al N de Taltal,-25.154,-70.527
2022-05-13 15:17:51,55 km,4.1 Ml,2022-05-13,11:17:51,8 km al SO de Ovalle,-30.635,-71.272
2021-02-09 09:09:00,141 km,3.2 Ml,2021-02-09,06:09:00,3 km al NE de San Pedro de Atacama,-22.907,-68.176
2015-11-11 16:20:40,143 km,4.2 Ml,2015-11-11,13:20:40,33 km al O de Socaire,-23.666,-68.199
2003-09-02 09:16:01,10 km,3.7 Mc,2003-09-02,05:16:01,48 km al NO de Constitución,-34.950,-72.655
2004-03-03 13:07:24,108 km,2.4 Mc,2004-03-03,10:07:24,14 km al E de San José de Maipo,-33.675,-70.207
2021-12-05 08:00:01,28 km,2.7 Ml,2021-12-05,05:00:01,27 km al SO de El Tabo,-33.574,-71.922
2006-10-28 17:35:40,66 km,2.8 Ml,2006-10-28,14:35:40,18 km al NE de Los Vilos,-31.779,-71.400
2006-08-27 01:31:05,74 km,2.2 Ml,2006-08-26,21:31:05,17 km al O de Santiago,-33.477,-70.831
2017-11-23 14:47:08,27 km,2.5 Ml,2017-11-23,11:47:08,51 km al O de Punitaqui,-30.859,-71.788
2020-09-27 05:32:12,105 km,2.5 Ml,2020-09-27,02:32:12,32 km al E de Talca,-35.430,-71.318
2008-03-29 20:25:55,94 km,3.4 Ml,2008-03-29,17:25:55,27 km al NE de Talca,-35.267,-71.445
2004-10-20 19:05:23,113 km,2.8 Mc,2004-10-20,16:05:23,77 km al NE de Los Andes.,-32.474,-69.901
2001-11-25 12:04:34,19 km,3.9 Mc,2001-11-25,09:04:34,49 km al SO de Tongoy,-30.667,-71.690
2007-02-18 15:40:07,14 km,2.7 Ml,2007-02-18,12:40:07,26 km al SE de La Ligua,-32.638,-71.073
2023-02-20 04:57:17,47 km,3.4 Ml,2023-02-20,01:57:17,23 km al NE de Vichuquén,-34.748,-71.798
2017-06-13 21:30:29,25 km,4.3 Ml,2017-06-13,17:30:29,152 km al O de Castro,-42.508,-75.621
2023-10-14 03:37:56,260 km,3.3 Ml,2023-10-14,00:37:56,71 km al S de Socaire,-24.219,-68.018
2016-06-16 20:27:49,85 km,3.4 Ml,2016-06-16,16:27:49,38 km al NO de Quillagua,-21.447,-69.828
2019-03-10 03:09:44,28 km,4.8 Mw,2019-03-10,00:09:44,73 km al O de Tongoy,-30.390,-72.244
2010-05-20 17:46:34,6 km,4.0 Ml,2010-05-20,13:46:34,16 km al SE de Pichilemu,-34.474,-71.870
2019-02-09 12:44:38,58 km,2.9 Ml,2019-02-09,09:44:38,16 km al O de Andacollo,-30.263,-71.248
2012-06-12 02:02:25,108 km,2.9 Ml,2012-06-11,22:02:25,43 km al S de Pica,-20.864,-69.219
2016-10-21 08:00:35,119 km,2.9 Ml,2016-10-21,05:00:35,45 km al SO de Mina Collahuasi,-21.158,-68.913
2019-08-31 01:51:49,29 km,3.7 Ml,2019-08-30,21:51:49,44 km al N de ValparaÃ­so,-32.671,-71.754
2019-02-12 07:34:37,120 km,2.5 Ml,2019-02-12,04:34:37,36 km al NE de Calama,-22.170,-68.799
2010-12-24 23:10:57,256 km,5.5 Ml,2010-12-24,20:10:57,128 km al NE de Socaire,-22.874,-66.908
2014-06-20 22:25:48,32 km,2.9 Ml,2014-06-20,18:25:48,80 km al O de Pisagua,-19.845,-70.932
2003-10-06 00:48:22,98 km,3.8 Mc,2003-10-05,20:48:22,7 km al S de Alto del Carmen,-28.826,-70.474
2004-07-20 09:44:41,125 km,4.7 Ml,2004-07-20,05:44:41,26 km al E de El Salvador,-26.334,-69.376
2016-11-16 01:13:31,72 km,3.2 Ml,2016-11-15,22:13:31,5 km al NO de Santa Cruz,-34.601,-71.398
2003-07-28 20:51:59,4 km,1.8 Ml,2003-07-28,16:51:59,25 km al N de Farellones,-33.137,-70.246
2021-08-13 19:07:22,35 km,3.1 Ml,2021-08-13,15:07:22,32 km al O de Ovalle,-30.641,-71.538
2023-07-23 22:31:46,134 km,3.1 Ml,2023-07-23,18:31:46,106 km al E de El Salvador,-26.224,-68.557
2016-10-11 14:57:02,129 km,3.6 Ml,2016-10-11,11:57:02,32 km al S de Mina Collahuasi,-21.108,-68.619
2021-03-07 23:18:46,56 km,2.5 Ml,2021-03-07,20:18:46,11 km al N de La Higuera,-29.411,-71.225
2009-03-29 13:41:43,133 km,2.9 Ml,2009-03-29,09:41:43,28 km al SE de Mina Los Pelambres,-31.940,-70.327
2005-03-21 12:57:06,149 km,4.5 Ml,2005-03-21,08:57:06,97 km al SE de Paihuano,-30.626,-69.779
2006-05-08 02:10:18,30 km,3.3 Ml,2006-05-07,22:10:18,62 km al O de Caldera,-27.108,-71.446
2017-08-11 19:37:32,94 km,2.5 Ml,2017-08-11,15:37:32,42 km al NE de Pica,-20.153,-69.139
2004-08-31 16:38:56,55 km,4.7 Ml,2004-08-31,12:38:56,43 km al SO de Caldera,-27.416,-71.017
2009-02-22 13:01:13,18 km,2.9 Ml,2009-02-22,10:01:13,8 km al N de Chaitén,-42.853,-72.690
2004-12-22 16:42:49,9 km,3.1 Mc,2004-12-22,13:42:49,24 km al N de Farellones,-33.137,-70.272
2017-03-19 22:07:51,15 km,3.6 Ml,2017-03-19,19:07:51,74 km al O de Quellón,-43.281,-74.512
2008-10-15 00:10:12,22 km,2.1 Ml,2008-10-14,21:10:12,9 km al NE de Chaitén,-42.863,-72.638
2016-09-23 01:48:57,223 km,4.3 Ml,2016-09-22,22:48:57,98 km al SE de Socaire,-24.306,-67.336
2013-04-03 06:14:35,34 km,2.7 Ml,2013-04-03,03:14:35,39 km al O de Pisagua,-19.534,-70.581
2020-11-01 19:37:46,104 km,3.0 Ml,2020-11-01,16:37:46,27 km al E de San Fernando,-34.478,-70.720
2015-10-29 15:35:03,40 km,2.6 Ml,2015-10-29,12:35:03,64 km al O de El Tabo,-33.320,-72.337
2009-08-06 01:20:33,19 km,4.0 Ml,2009-08-05,21:20:33,39 km al O de La Ligua,-32.406,-71.643
2018-11-11 18:21:26,20 km,2.9 Ml,2018-11-11,15:21:26,44 km al SO de Los Vilos,-32.260,-71.726
